videoId,title,movieName,genres,subtitles,word_count
6amIq_mP4xM,"Fighter Official Trailer | Hrithik Roshan, Deepika Padukone, Anil Kapoor, Siddharth Anand | 25th Jan",Fighter,"['Action', 'Drama', 'Romance']","A fighter is not just someone
who achieves his targets. He is someone who just blows them apart. You all are top aviators
of the Indian Air Force. And that’s why you were hand-picked
by us to form a quick response team. Get to know each other.
Bond with each other. It's your interpersonal relationships
that will help you win in war. -What the hell?
-Caught you Minni. Arrogant. Confident. Come, let me show you Jammu. Why? Your ex was from here? No. but maybe my next could be. The deadliest terror
attack on Indian forces. More than 40 of our brave soldiers
lost their lives in the attack. Bomb blasts, 26/11,
and now... Pulwama. For the past 50 years no government has given them a befitting reply. But now... enough. It is time to show them who the boss is. We are entering POK.
Mission is a go. The Indians are trapped! You want an eye for an eye? No. I want... Incoming missiles! ...revenge for a betrayal. We carried out a suicide attack while
they replied with an air strike. Four F-16s are heading
towards Srinagar from Pakistan. Now there won't be
any more terror attacks. Now it will be war. Fire! You will find many
lovers in this world... So for my happiness you
have decided to make me cry? ...but no lover can compete with
the love you have for your country. Every single time our force
pays the price for your ego. But this time you too will
pay the price. Many die in a coffin wrapped in diamonds,
many die wrapped in gold... This is my team sir and they need me. ...but there can be no coffin more
beautiful than a coffin wrapped in Tricolor. -Jai Hind!
-Jai Hind! -Jai Hind!
-Jai Hind! I am hit! I am hit! POK stands for
Pakistan Occupied Kashmir. You have occupied it. But we are the actual owners! If terrorists like you push us
beyond our limits of tolerance Then every single inch
will turn into IOP. India Occupied Pakistan. Jai Hind!",346
FcpYPu9M3bw,The Green Inferno Official Trailer #1 (2015) - Eli Roth Horror Movie HD,The Green Inferno,"['Horror', 'Thriller', 'Adventure']",Peru is dangerous you just can't go invade a country Just because they are doing something that they think is immoral I know I just think I should be doing something about the rainforest It's time to make a diffrence *Cheers* Why are they doing this!? What are they going to do to us!? We have to get out of here,61
hebWYacbdvc,The Flash – Official Trailer,The Flash –,"['Action', 'Adventure', 'Science Fiction']","- Tell me something. You can go anywhere. Another timeline. Another universe. So why do you want to stay and fight to save this one? [clock ticking] - Because this is the one
where my mom lives. I'm not gonna lose her again. ♪♪♪ - Time has a pattern... ...that it can't help reliving. Different people,
different worlds... ...drawn to each other like... ...magnets. - [stammers] This is my face. You stole my face. ♪♪♪ - If you were to go
into the past... ...you have no idea what
the consequences could be. - Bruce, I could fix things. - You could also destroy
everything. - This can't be happening. I completely broke the universe. Zod.
- We've been waiting for you. - I created a world
with no metahumans... and now there's no one
to defend us. - Want some help? - Holy... You're... You are...
- Yeah. I'm Batman. ♪♪♪ ♪♪♪ - If I can't undo what I did... ...if I can't get back... ...there may not be a future! ♪♪♪ - No! - What's the play?
Batman, what do we do? - We try not to die. - It's not Clark. - My name is Kara. - I--I'm Barry.
- Well, we're Barry. ♪♪♪ - Barry, what are you doing? - Our kids are gonna want
to see this. ♪♪♪",223
R8xepj9wpi4,The Out-Laws | Official Trailer | Netflix,The Out,['Drama'],"My parents just emailed
that they're coming to our wedding. I get to meet your parents finally! Are you psyched?
You're not psyched. Are you psyched at all?
Any psyched happening? You haven't met
this woman's parents? They've been off the grid. Hey! Billy and Lilly McDermott,
meet my parents. -Pleasure, Neil.
-You're very attractive. Oh, thank you. That's not a compliment. For me, it's too much. You deserve something better
than that pasty little goober. Dad, just give him a chance. What does a bank manager do? I manage all the security. It's the best. Let's just pray
that we have a nice, chill day. This is a robbery! -Your parents robbed my bank.
-You can't be serious. They knew the code
to get in the vault, which I'm sure I told your mom
when I was wasted. She left me roses… …by the stairs Thank you
for your cooperation, Owen. Does the name ""The Ghost Bandits""
mean anything to you? The most notorious bank robbers
in American history. Your parents, they stole
five million dollars from me. I don't understand.
Was Owen right? You need five million in two days. Wouldn't hurt to have
a bank manager on the team. -You think you can rob a bank?
-If it's to save Parker, hell yeah! Do I look cool? Yeah, you look like James Bond. Which one? Five. Oh, that was a good one. Go! I'm on fire! Just think of how many
terrible decisions we had to make to get to this moment in time. Lord, forgive us, Mary and Joseph! Like who even am I right now? One big, happy family.",274
vEjTUDjjU6A,"Tiger 3 Trailer | Salman Khan, Katrina Kaif, Emraan Hashmi | Maneesh Sharma | YRF Spy Universe",Tiger 3,"['Action', 'Adventure', 'Thriller']","Our country's peace and our enemies - what keeps them apart? Only one man. Every man's most precious thing is his family. A wife's love, a child's happiness. You took it all away
from me, Tiger. Now it's my turn. This time you lose, Tiger. Your family, country, everything. I give you my word.
And I never break my word. I need you for a mission.
Not for RAW, it's personal. Reporting for duty, sir. It's not a game for fists, it's a mind game. The choice is simple. Save your country, or your family. You lit the fireworks. I'll put them out! Treachery is worse than death
for an agent. Welcome to Pakistan, Tiger. Till the day Tiger breathes.
Never will Tiger accept defeat.",125
LDX8S2oy9WY,"Dry Day - Official Trailer | Jitendra Kumar, Shriya Pilgaonkar, Annu Kapoor | Prime Video India",Dry Day,"['Comedy', 'Drama']","I’m the king. And this is my kingdom. All the tyrants better watch out. Gannu the great has arrived! Beat him! Dad tried to talk some sense into me. He tried to make me understand. Being a teacher's daughter, you
want to marry a good-for-nothing thug? And he's a drunkard to boot. Gannu's cute. Uncle!
Aunt is pregnant. That's great news! Great news isn't that I am pregnant. Great news is that even
your mom is pregnant. There is only one liquor shop
and one ward in Jagodhar. And whoever wins this ward, will reach where I am today. Good-for-nothing people
have no right to have a kid. Hey, I'm not good-for-nothing. He is making me
the Corporator this year. After five years. Five years? I'll be in big trouble
if Nirmala finds out. Gannu… Alcohol is awful. Stop drinking! Stop drinking! Stop drinking! Gannu's right! Ban the alcohol! The pawn isn't just thinking, but also making moves on its own? You aren't going
to win this, Gannu. My child's life is at stake. No one can stop me
from becoming a Corporator. Let's go. Long live mighty Gannu! - Beat him.
- I'm on your side.  You have to drop
your petition to ban alcohol. Well, this is it. Be the man of your word. It's common sense that he will
never be a Corporator. Or he could be. Who knows?",232
htybz7XscIY,The Wonder | Official Trailer | Netflix,The Wonder,"['Drama', 'Mystery']","It's not your job to question us. You are here only to watch. The watch is to last two weeks. We are proposing
eight-hour shifts. There is to be no conferring
between the two of you. On the fourteenth day, you will each present
your separate testimony. May I ask, gentlemen, no one has told me what precisely
is wrong with the girl. Anna O'Donnell doesn't eat. How long exactly has it been
since the last time the girl ate? Four months. That's impossible. Arms up, and eyes wide open. -Are you nervous?
-Why should I be nervous? Do you know the dangers
of a prolonged fast, Anna? I don't need to eat. I live on manna, from heaven. -And how does that feel?
-Full. Anna is in danger. She's an actress. She's chosen. Are you feeling well
in yourself, Anna? Very well, Father. Thank you. What right does a stranger have to come between a child
and its people? I'm here to find out the truth. …venerable members
of Jesus my savior… I am begging you,
you must stop the watch. It was a terrible mistake
to bring a nurse here. An English nurse. …sprinkled and stained… Will you help me? …with his precious blood. You don't understand us. Forgive me. Anyone can be chosen.",216
G62HrubdD6o,Baahubali 2 - The Conclusion | Official Trailer (Hindi) | S.S. Rajamouli | Prabhas | Rana Daggubati,Baahubali 2,"['Action', 'Adventure', 'Fantasy']","I, Amarendra Baahubali pledge that in my duty as the guardian of  the health, wealth and the lives of the people of Mahishmati, I will never take a step back from even laying down my life. This, I swear in the name of the Queen Mother, Sivagami Devi!' Mahendra Baahubali !! War within 'As long as you are by my side, a man who can kill me hasn’t even been born, uncle.'",72
Vd2sm63Xwfw,"Snake Eyes | Final Trailer (2021 Movie) | Henry Golding, G.I. Joe",Snake Eyes,"['Thriller', 'Crime', 'Mystery', 'Drama']","You saved my life. Why? I'm not a murderer. I looked into your eyes and I saw honor. I owe you. We are going home. I don't have a home. Not yours. Mine. What is it exactly you do? For six hundred years our ninja have brought peace to the world. But things have changed. I need warriors like you to become the future of the clan. It's yours. If you want it. Let's go. I can't change your past. But I can offer you something more important. A home. I came to make you an offer, Tommy. Call me Storm Shadow.",102
neY2xVmOfUM,Batman Begins (2005) Official Trailer #1 - Christopher Nolan Movie,Batman Begins (2005),"['Action', 'Crime', 'Drama']","Tell us, Mr. Wayne. What do you fear? How do you know my name? The world is too small for someone like Bruce Wayne to disappear. Your parents' death was not your fault. My parents deserve justice. I cannot let that pass. If you make yourself more then just a man... Then you become something else entirely. Which is? A legend, Mr. Wayne. Master Wayne. Are you coming back for long, sir? As long as it takes to show the people of Gotham their city doesn't belong to the criminals and the corrupt. Bruce? Rachel? You were gone a long time. I know. Things are worse than ever down here. What chance does Gotham have when the good people do nothing? Nomex survival suit for advanced infantry. Kevlar utility harness. Gas-powered magnetic grappler gun. What's that? The Tumbler? Oh, you wouldn't be interested in that. I've spent a lot of time being scared for you. Then I heard you were back. But the man I loved... ...the man who vanished... ...never came back. He's here. Who? The Batman. Gotham must be destroyed. Gotham isn't beyond saving. Just hold on! Rachel! A guy who dresses up like a bat clearly has issues.",201
